genome_id,genus,species,full_name
GCF_050916355.1_Jeongeupia_wiesaeckerbachi,Jeongeupia,wiesaeckerbachi,Jeongeupia_wiesaeckerbachi
GCF_050920675.1_Novosphingobium_rhizosphaerae,Novosphingobium,rhizosphaerae,Novosphingobium_rhizosphaerae
GCF_050920745.1_Brevibacillus_gelatini,Brevibacillus,gelatini,Brevibacillus_gelatini
GCF_050920755.1_Oligella_sp__MSHR50489EDL,Oligella,sp,Oligella_sp
GCF_050920895.1_Polaribacter_marinivivus,Polaribacter,marinivivus,Polaribacter_marinivivus
GCF_050931845.1_Poriferisphaera_sp__WC338,Poriferisphaera,sp,Poriferisphaera_sp
GCF_050942215.1_Sphaerimonospora_sp__CA-214678,Sphaerimonospora,sp,Sphaerimonospora_sp
GCF_050942225.1_Streptosporangium_sandarakinum,Streptosporangium,sandarakinum,Streptosporangium_sandarakinum
GCF_050942245.1_Saccharomonospora_azurea,Saccharomonospora,azurea,Saccharomonospora_azurea
GCF_050942345.1_Nocardia_pseudovaccinii,Nocardia,pseudovaccinii,Nocardia_pseudovaccinii
GCF_050942375.1_Microbispora_rosea,Microbispora,rosea,Microbispora_rosea
GCF_050942415.1_Nocardia_grenadensis,Nocardia,grenadensis,Nocardia_grenadensis
GCF_050942435.1_Actinomadura_nitritigenes,Actinomadura,nitritigenes,Actinomadura_nitritigenes
GCF_050942465.1_Pseudonocardia_xinjiangensis,Pseudonocardia,xinjiangensis,Pseudonocardia_xinjiangensis
GCF_050942485.1_Actinosynnema_sp__CS-041913,Actinosynnema,sp,Actinosynnema_sp
GCF_050946295.1_Microtetraspora_malaysiensis,Microtetraspora,malaysiensis,Microtetraspora_malaysiensis
GCF_050947975.1_Micromonospora_saelicesensis,Micromonospora,saelicesensis,Micromonospora_saelicesensis
GCF_050948385.1_Actinomadura_formosensis,Actinomadura,formosensis,Actinomadura_formosensis
GCF_050948485.1_Pseudonocardia_halophobica,Pseudonocardia,halophobica,Pseudonocardia_halophobica
GCF_050948495.1_Micromonospora_chersina,Micromonospora,chersina,Micromonospora_chersina
GCF_050950195.1_Micromonospora_haikouensis,Micromonospora,haikouensis,Micromonospora_haikouensis
GCF_050951065.1_Micromonospora_matsumotoense,Micromonospora,matsumotoense,Micromonospora_matsumotoense
GCF_050952055.1_Micromonospora_vinacea,Micromonospora,vinacea,Micromonospora_vinacea
GCF_050953745.1_Micromonospora_carbonacea,Micromonospora,carbonacea,Micromonospora_carbonacea
GCF_050953795.1_Streptomyces_kronopolitis,Streptomyces,kronopolitis,Streptomyces_kronopolitis
GCF_050984495.1_Sphingomonas_yabuuchiae,Sphingomonas,yabuuchiae,Sphingomonas_yabuuchiae
GCF_050985415.1_Sphingobacterium_mizutaii,Sphingobacterium,mizutaii,Sphingobacterium_mizutaii
GCF_050986225.1_Sphingobacterium_puteale,Sphingobacterium,puteale,Sphingobacterium_puteale
GCF_050987045.1_Prescottella_agglutinans,Prescottella,agglutinans,Prescottella_agglutinans
GCF_050990595.1_Paraburkholderia_sacchari,Paraburkholderia,sacchari,Paraburkholderia_sacchari
GCF_050990725.1_Microbacterium_gorillae,Microbacterium,gorillae,Microbacterium_gorillae
GCF_050990735.1_Microbacterium_laevaniformans,Microbacterium,laevaniformans,Microbacterium_laevaniformans
GCF_050990745.1_Microbacterium_hydrocarbonoxydans,Microbacterium,hydrocarbonoxydans,Microbacterium_hydrocarbonoxydans
GCF_050990895.1_Kluyvera_georgiana,Kluyvera,georgiana,Kluyvera_georgiana
GCF_050990905.1_Falsibacillus_pallidus,Falsibacillus,pallidus,Falsibacillus_pallidus
GCF_050990915.1_Acinetobacter_proteolyticus,Acinetobacter,proteolyticus,Acinetobacter_proteolyticus
GCF_051013375.1_Kordia_algicida_OT-1,Kordia,algicida,Kordia_algicida
GCF_051016195.1_Roseibium_sp_,Roseibium,sp,Roseibium_sp
GCF_051027435.1_Methylocaldum_sp__0917,Methylocaldum,sp,Methylocaldum_sp
GCF_051027635.1_Pseudomonas_hunanensis,Pseudomonas,hunanensis,Pseudomonas_hunanensis
GCF_051027655.1_Paenarthrobacter_nitroguajacolicus,Paenarthrobacter,nitroguajacolicus,Paenarthrobacter_nitroguajacolicus
GCF_051045985.1_Scardovia_wiggsiae,Scardovia,wiggsiae,Scardovia_wiggsiae
GCF_051046855.1_Sporomusa_sphaeroides,Sporomusa,sphaeroides,Sporomusa_sphaeroides
GCF_051052285.1_Mesomycoplasma_conjunctivae,Mesomycoplasma,conjunctivae,Mesomycoplasma_conjunctivae
GCF_051052455.1_Mycoplasma_leachii,Mycoplasma,leachii,Mycoplasma_leachii
GCF_051052495.1_Mycoplasma_putrefaciens,Mycoplasma,putrefaciens,Mycoplasma_putrefaciens
GCF_051054295.1_Celeribacter_sp__SCSIO_80788,Celeribacter,sp,Celeribacter_sp
GCF_051055405.1_Hominifimenecus_sp__rT4P-3,Hominifimenecus,sp,Hominifimenecus_sp
GCF_051055415.1_Motilimonas_cestriensis,Motilimonas,cestriensis,Motilimonas_cestriensis
GCF_051058955.1_Myxococcus_virescens,Myxococcus,virescens,Myxococcus_virescens
GCF_051058965.1_Corallococcus_exiguus,Corallococcus,exiguus,Corallococcus_exiguus
GCF_051062895.2_Billgrantia_sp__C5P2,Billgrantia,sp,Billgrantia_sp
GCF_051094245.1_Lentzea_xerophila,Lentzea,xerophila,Lentzea_xerophila
GCF_051094275.1_symbiont_of_Argiope_bruennichi,symbiont,of,symbiont_of
GCF_051096315.1_Trichococcus_flocculiformis,Trichococcus,flocculiformis,Trichococcus_flocculiformis
GCF_051105105.1_Nannocystis_pusilla,Nannocystis,pusilla,Nannocystis_pusilla
GCF_051105915.1_Melittangium_boletus,Melittangium,boletus,Melittangium_boletus
GCF_051122385.1_Desulfitobacterium_sp__AusDCA,Desulfitobacterium,sp,Desulfitobacterium_sp
GCF_051122705.1_Streptomyces_ipomoeae,Streptomyces,ipomoeae,Streptomyces_ipomoeae
GCF_051130795.1_Achromobacter_piechaudii,Achromobacter,piechaudii,Achromobacter_piechaudii
GCF_051131155.1_Pseudanabaena_minima_str__Chao_2107,Pseudanabaena,minima,Pseudanabaena_minima
GCF_051131625.1_Carbonactinospora_thermoautotrophica,Carbonactinospora,thermoautotrophica,Carbonactinospora_thermoautotrophica
GCF_051132295.1_Hungatella_sp__SB206,Hungatella,sp,Hungatella_sp
GCF_051136225.1_Pseudomonas_triticicola,Pseudomonas,triticicola,Pseudomonas_triticicola
GCF_051148715.1_Acetoanaerobium_noterae,Acetoanaerobium,noterae,Acetoanaerobium_noterae
GCF_051148895.1_Terrisporobacter_vanillatitrophus,Terrisporobacter,vanillatitrophus,Terrisporobacter_vanillatitrophus
GCF_051174745.1_Levyella_massiliensis,Levyella,massiliensis,Levyella_massiliensis
GCF_051175315.1_Tundrisphaera_sp__TA3,Tundrisphaera,sp,Tundrisphaera_sp
GCF_051175385.1_Tundrisphaera_lichenicola,Tundrisphaera,lichenicola,Tundrisphaera_lichenicola
GCF_051175405.1_Vreelandella_zhaodongensis,Vreelandella,zhaodongensis,Vreelandella_zhaodongensis
GCF_051175565.1_Daejeonia_sp__YH14,Daejeonia,sp,Daejeonia_sp
GCF_051200795.1_Paenibacillus_glycanilyticus,Paenibacillus,glycanilyticus,Paenibacillus_glycanilyticus
GCF_051200815.1_Timonella_sp__A28,Timonella,sp,Timonella_sp
GCF_051201565.1_Pseudothioglobus_sp__nBUS_23,Pseudothioglobus,sp,Pseudothioglobus_sp
GCF_051201625.1_Pseudopelagicola_sp__nBUS_19,Pseudopelagicola,sp,Pseudopelagicola_sp
GCF_051201665.1_Psychrobium_sp__nBUS_13,Psychrobium,sp,Psychrobium_sp
GCF_051201685.1_Luminiphilus_sp__nBUS_07,Luminiphilus,sp,Luminiphilus_sp
GCF_051246315.1_Butyricicoccus_porcorum,Butyricicoccus,porcorum,Butyricicoccus_porcorum
GCF_051257895.1_Candidatus_Ferrigenium_straubiae,Candidatus,Ferrigenium,Candidatus_Ferrigenium
GCF_051295335.1_Corynebacterium_macclintockiae,Corynebacterium,macclintockiae,Corynebacterium_macclintockiae
GCF_051307045.1_Dryocola_sp__BD586,Dryocola,sp,Dryocola_sp
GCF_051465645.1_Planctomicrobium_sp__SH527,Planctomicrobium,sp,Planctomicrobium_sp
GCF_051513965.1_Paramicrobacterium_sp__CJ85,Paramicrobacterium,sp,Paramicrobacterium_sp
GCF_051523615.1_Mitsuokella_multacida,Mitsuokella,multacida,Mitsuokella_multacida
GCF_051549575.1_Clostridium_cochlearium,Clostridium,cochlearium,Clostridium_cochlearium
GCF_051599325.1_Methylosinus_sp__3S-1,Methylosinus,sp,Methylosinus_sp
GCF_051599385.1_Staphylococcus_petrasii,Staphylococcus,petrasii,Staphylococcus_petrasii
GCF_051625625.1_Dorea_amylophila,Dorea,amylophila,Dorea_amylophila
GCF_051627225.1_Aquimarina_macrocephali,Aquimarina,macrocephali,Aquimarina_macrocephali
GCF_051628905.1_Asaia_sp__BMEF1,Asaia,sp,Asaia_sp
GCF_051669215.1_Aquimarina_muelleri,Aquimarina,muelleri,Aquimarina_muelleri
GCF_051802815.1_Serratia_bockelmannii,Serratia,bockelmannii,Serratia_bockelmannii
GCF_051828235.1_Pseudomonas_rhizophila,Pseudomonas,rhizophila,Pseudomonas_rhizophila
GCF_051852995.1_Oenococcus_alcoholitolerans,Oenococcus,alcoholitolerans,Oenococcus_alcoholitolerans
GCF_051853115.1_Listeria_aquatica,Listeria,aquatica,Listeria_aquatica
GCF_051858865.1_Amycolatopsis_lexingtonensis,Amycolatopsis,lexingtonensis,Amycolatopsis_lexingtonensis
GCF_051861395.1_Mediterraneibacter_faecis,Mediterraneibacter,faecis,Mediterraneibacter_faecis
GCF_051903925.1_Zavarzinia_sp__CC-PAN008,Zavarzinia,sp,Zavarzinia_sp
GCF_051903935.1_Blautia_hydrogenotrophica,Blautia,hydrogenotrophica,Blautia_hydrogenotrophica
GCF_051904835.1_Pseudomonas_prosekii,Pseudomonas,prosekii,Pseudomonas_prosekii
GCF_051941885.1_Pseudomonas_fragariae__ex_Marin_et_al__2024_,Pseudomonas,fragariae,Pseudomonas_fragariae
GCF_051981805.1_Stenotrophomonas_muris,Stenotrophomonas,muris,Stenotrophomonas_muris
GCF_051987395.1_Dokdonella_sp__MW10,Dokdonella,sp,Dokdonella_sp
GCF_051993095.1_Leucobacter_chromiireducens,Leucobacter,chromiireducens,Leucobacter_chromiireducens
GCF_052055485.1_Amphibacillus_sp__Q70,Amphibacillus,sp,Amphibacillus_sp
GCF_052056295.1_Catenovulum_sp__SX2,Catenovulum,sp,Catenovulum_sp
GCF_052056485.1_Paenibacillus_nitricinens,Paenibacillus,nitricinens,Paenibacillus_nitricinens
GCF_052056765.1_Sphingomonas_pseudosanguinis,Sphingomonas,pseudosanguinis,Sphingomonas_pseudosanguinis
GCF_052072235.1_Brevibacillus_fluminis,Brevibacillus,fluminis,Brevibacillus_fluminis
GCF_052073645.1_Desulfothermobacter_acidiphilus,Desulfothermobacter,acidiphilus,Desulfothermobacter_acidiphilus
GCF_052147965.1_Colibacter_massiliensis,Colibacter,massiliensis,Colibacter_massiliensis
GCF_052161615.1_Aeoliella_sp__SH292,Aeoliella,sp,Aeoliella_sp
GCF_052161655.1_Novipirellula_sp__SH528,Novipirellula,sp,Novipirellula_sp
GCF_052161745.1_Halomonas_litopenaei,Halomonas,litopenaei,Halomonas_litopenaei
GCF_052161805.1_Porphyromonas_levii,Porphyromonas,levii,Porphyromonas_levii
GCF_052180245.1_Parapusillimonas_sp__JC17,Parapusillimonas,sp,Parapusillimonas_sp
GCF_052232265.1_Rothia_koreensis,Rothia,koreensis,Rothia_koreensis
GCF_052279045.1_Novosphingobium_aerophilum,Novosphingobium,aerophilum,Novosphingobium_aerophilum
GCF_052322135.1_Glutamicibacter_soli,Glutamicibacter,soli,Glutamicibacter_soli
GCF_052327315.1_Asticcacaulis_solisilvae,Asticcacaulis,solisilvae,Asticcacaulis_solisilvae
GCF_052400455.1_Serratia_sp___in__enterobacteria_,Serratia,sp,Serratia_sp
GCF_052421855.1_Cereibacter_changlensis,Cereibacter,changlensis,Cereibacter_changlensis
GCF_052474395.1_Niveispirillum_fermenti,Niveispirillum,fermenti,Niveispirillum_fermenti
GCF_052492955.1_Roseovarius_pacificus,Roseovarius,pacificus,Roseovarius_pacificus
GCF_052495765.1_Aliikangiella_sp__IMCC44359,Aliikangiella,sp,Aliikangiella_sp
GCF_052496065.1_Halomonas_mongoliensis,Halomonas,mongoliensis,Halomonas_mongoliensis
GCF_052497055.1_Vreelandella_stevensii,Vreelandella,stevensii,Vreelandella_stevensii
GCF_052540725.1_Robiginitalea_sp__IMCC43444,Robiginitalea,sp,Robiginitalea_sp
GCF_052540735.1_Acinetobacter_bohemicus,Acinetobacter,bohemicus,Acinetobacter_bohemicus
GCF_052567285.1_Baekduia_sp__Peel2402,Baekduia,sp,Baekduia_sp
GCF_052606095.1_Photorhabdus_tasmaniensis,Photorhabdus,tasmaniensis,Photorhabdus_tasmaniensis
GCF_052618705.1_Pseudochrobactrum_asaccharolyticum,Pseudochrobactrum,asaccharolyticum,Pseudochrobactrum_asaccharolyticum
GCF_052654485.1_Clavibacter_sp__km3a,Clavibacter,sp,Clavibacter_sp
GCF_052654715.1_Cutibacterium_sp__V947,Cutibacterium,sp,Cutibacterium_sp
GCF_052657765.1_Photorhabdus_sp__SF281,Photorhabdus,sp,Photorhabdus_sp
GCF_052659445.1_Corynebacterium_argentoratense,Corynebacterium,argentoratense,Corynebacterium_argentoratense
GCF_052660525.1_Candidatus_Borreliella_tachyglossi,Candidatus,Borreliella,Candidatus_Borreliella
GCF_052695285.1_Mycolicibacterium_gilvum,Mycolicibacterium,gilvum,Mycolicibacterium_gilvum
GCF_052697045.1_Pseudomonas_ceruminis,Pseudomonas,ceruminis,Pseudomonas_ceruminis
GCF_052783725.1_Okibacterium_fritillariae,Okibacterium,fritillariae,Okibacterium_fritillariae
GCF_052828485.1_Pasteurella_testudinis,Pasteurella,testudinis,Pasteurella_testudinis
GCF_052828525.1_Vannielia_sp__SX4,Vannielia,sp,Vannielia_sp
GCF_052828545.1_Jiulongibacter_sp__NS-SX5,Jiulongibacter,sp,Jiulongibacter_sp
GCF_052828665.1_Streptomyces_graminifolii,Streptomyces,graminifolii,Streptomyces_graminifolii
GCF_052828685.1_Companilactobacillus_sp__DQM5,Companilactobacillus,sp,Companilactobacillus_sp
GCF_052921765.1_Sphaerotilus_natans,Sphaerotilus,natans,Sphaerotilus_natans
GCF_900000005.1_Brucella_vulpis,Brucella,vulpis,Brucella_vulpis
GCF_900011245.1_Bradyrhizobium_sp_,Bradyrhizobium,sp,Bradyrhizobium_sp
GCF_900015005.1_Paucilactobacillus_oligofermentans_DSM_15707___LMG,Paucilactobacillus,oligofermentans,Paucilactobacillus_oligofermentans
GCF_900039485.1_Candidatus_Doolittlea_endobia,Candidatus,Doolittlea,Candidatus_Doolittlea
GCF_900044015.1_Candidatus_Hoaglandella_endobia,Candidatus,Hoaglandella,Candidatus_Hoaglandella
GCF_900048035.1_Candidatus_Gullanella_endobia,Candidatus,Gullanella,Candidatus_Gullanella
GCF_900048045.1_Candidatus_Mikella_endobia,Candidatus,Mikella,Candidatus_Mikella
GCF_900066015.1_Candidatus_Promineifilum_breve,Candidatus,Promineifilum,Candidatus_Promineifilum
GCF_900070325.1_Herbinix_luporum,Herbinix,luporum,Herbinix_luporum
GCF_900070355.1_Devriesea_agamarum,Devriesea,agamarum,Devriesea_agamarum
GCF_900070365.1_Alloactinosynnema_sp__L-07,Alloactinosynnema,sp,Alloactinosynnema_sp
GCF_900074915.1_Pseudomonas_cerasi,Pseudomonas,cerasi,Pseudomonas_cerasi
GCF_900078365.1_uncultured_Sphingopyxis_sp_,uncultured,Sphingopyxis,uncultured_Sphingopyxis
GCF_900086555.1_Neisseria_weaveri,Neisseria,weaveri,Neisseria_weaveri
GCF_900089455.2_Orrella_dioscoreae,Orrella,dioscoreae,Orrella_dioscoreae
GCF_900095135.1_Proteiniphilum_saccharofermentans,Proteiniphilum,saccharofermentans,Proteiniphilum_saccharofermentans
GCF_900095155.1_Brucella_inopinata,Brucella,inopinata,Brucella_inopinata
GCF_900095175.1_Polynucleobacter_necessarius,Polynucleobacter,necessarius,Polynucleobacter_necessarius
GCF_900095795.1_Petrimonas_mucosa,Petrimonas,mucosa,Petrimonas_mucosa
GCF_900095885.1_Dickeya_aquatica,Dickeya,aquatica,Dickeya_aquatica
GCF_900097105.1_Akkermansia_glycaniphila,Akkermansia,glycaniphila,Akkermansia_glycaniphila
GCF_900116045.1_Desulfovibrio_piger,Desulfovibrio,piger,Desulfovibrio_piger
GCF_900119705.1_Murdochiella_vaginalis,Murdochiella,vaginalis,Murdochiella_vaginalis
GCF_900119915.1_Olsenella_timonensis,Olsenella,timonensis,Olsenella_timonensis
GCF_900120165.1_Ezakiella_massiliensis,Ezakiella,massiliensis,Ezakiella_massiliensis
GCF_900120245.1_Actinomyces_pacaensis,Actinomyces,pacaensis,Actinomyces_pacaensis
GCF_900120375.1_Ndongobacter_massiliensis,Ndongobacter,massiliensis,Ndongobacter_massiliensis
GCF_900128415.1_Anaerococcus_mediterraneensis,Anaerococcus,mediterraneensis,Anaerococcus_mediterraneensis
GCF_900128725.1_Buchnera_aphidicola,Buchnera,aphidicola,Buchnera_aphidicola
GCF_900130075.1_Herminiimonas_arsenitoxidans,Herminiimonas,arsenitoxidans,Herminiimonas_arsenitoxidans
GCF_900143135.1_Candidatus_Erwinia_haradaeae,Candidatus,Erwinia,Candidatus_Erwinia
GCF_900149695.1_Anderseniella_sp__Alg231-50,Anderseniella,sp,Anderseniella_sp
GCF_900155645.1_Vaginimicrobium_propionicum,Vaginimicrobium,propionicum,Vaginimicrobium_propionicum
GCF_900157305.1_Mesotoga_infera,Mesotoga,infera,Mesotoga_infera
GCF_900161835.1_Sodalis_endosymbiont_of_Henestaris_halophilus,Sodalis,endosymbiont,Sodalis_endosymbiont
GCF_900169485.1_Phoenicibacter_congonensis,Phoenicibacter,congonensis,Phoenicibacter_congonensis
GCF_900169565.1_Nitrospira_japonica,Nitrospira,japonica,Nitrospira_japonica
GCF_900183405.1_Levilactobacillus_zymae,Levilactobacillus,zymae,Levilactobacillus_zymae
GCF_900184705.1_Candidatus_Brevifilum_fermentans,Candidatus,Brevifilum,Candidatus_Brevifilum
GCF_900186835.1_Pasteurella_dagmatis,Pasteurella,dagmatis,Pasteurella_dagmatis
GCF_900186965.1_Legionella_spiritensis,Legionella,spiritensis,Legionella_spiritensis
GCF_900186985.1_Staphylococcus_piscifermentans,Staphylococcus,piscifermentans,Staphylococcus_piscifermentans
GCF_900186995.1_Haemophilus_pittmaniae,Haemophilus,pittmaniae,Haemophilus_pittmaniae
GCF_900187015.1_Serratia_ficaria,Serratia,ficaria,Serratia_ficaria
GCF_900187035.1_Megamonas_hypermegale,Megamonas,hypermegale,Megamonas_hypermegale
GCF_900187045.1_Dermatophilus_congolensis,Dermatophilus,congolensis,Dermatophilus_congolensis
GCF_900187065.1_Mycolicibacterium_thermoresistibile,Mycolicibacterium,thermoresistibile,Mycolicibacterium_thermoresistibile
GCF_900187075.1_Mammaliicoccus_stepanovicii,Mammaliicoccus,stepanovicii,Mammaliicoccus_stepanovicii
GCF_900187085.1_Streptococcus_merionis,Streptococcus,merionis,Streptococcus_merionis
GCF_900187095.1_Legionella_waltersii,Legionella,waltersii,Legionella_waltersii
GCF_900187175.1_Odoribacter_splanchnicus,Odoribacter,splanchnicus,Odoribacter_splanchnicus
GCF_900187245.1_Streptococcus_acidominimus,Streptococcus,acidominimus,Streptococcus_acidominimus
GCF_900187285.1_Veillonella_rodentium,Veillonella,rodentium,Veillonella_rodentium
GCF_900187295.1_Corynebacterium_cystitidis,Corynebacterium,cystitidis,Corynebacterium_cystitidis
GCF_900187305.1_Neisseria_zoodegmatis,Neisseria,zoodegmatis,Neisseria_zoodegmatis
GCF_900187355.1_Legionella_lansingensis,Legionella,lansingensis,Legionella_lansingensis
GCF_900198195.1_Tenacibaculum_jejuense,Tenacibaculum,jejuense,Tenacibaculum_jejuense
GCF_900217235.1_Pseudodesulfovibrio_profundus,Pseudodesulfovibrio,profundus,Pseudodesulfovibrio_profundus
GCF_900231165.1_Hartmannibacter_diazotrophicus,Hartmannibacter,diazotrophicus,Hartmannibacter_diazotrophicus
GCF_900233005.1_Vibrio_tapetis_subsp__tapetis,Vibrio,tapetis,Vibrio_tapetis
GCF_900239945.1_Chlamydia_serpentis,Chlamydia,serpentis,Chlamydia_serpentis
GCF_900239975.1_Chlamydia_poikilotherma,Chlamydia,poikilotherma,Chlamydia_poikilotherma
GCF_900289045.1_Micropruina_glycogenica,Micropruina,glycogenica,Micropruina_glycogenica
GCF_900292015.1_Mycobacterium_basiliense,Mycobacterium,basiliense,Mycobacterium_basiliense
GCF_900324035.1_Bradyrhizobium_vignae,Bradyrhizobium,vignae,Bradyrhizobium_vignae
GCF_900343015.1_Arsenophonus_endosymbiont_of_Aleurodicus_dispersus,Arsenophonus,endosymbiont,Arsenophonus_endosymbiont
GCF_900343095.1_Dialister_massiliensis,Dialister,massiliensis,Dialister_massiliensis
GCF_900343145.1_Tessaracoccus_timonensis,Tessaracoccus,timonensis,Tessaracoccus_timonensis
GCF_900465055.1_Moritella_yayanosii,Moritella,yayanosii,Moritella_yayanosii
GCF_900465355.1_Candidatus_Bipolaricaulis_anaerobius,Candidatus,Bipolaricaulis,Candidatus_Bipolaricaulis
GCF_900475025.1_Streptococcus_ferus,Streptococcus,ferus,Streptococcus_ferus
GCF_900475285.1_Pseudomonas_taetrolens,Pseudomonas,taetrolens,Pseudomonas_taetrolens
GCF_900475415.1_Streptococcus_porcinus,Streptococcus,porcinus,Streptococcus_porcinus
GCF_900475655.1_Corynebacterium_renale,Corynebacterium,renale,Corynebacterium_renale
GCF_900475915.1_Arcanobacterium_haemolyticum,Arcanobacterium,haemolyticum,Arcanobacterium_haemolyticum
GCF_900475945.1_Pseudomonas_mucidolens,Pseudomonas,mucidolens,Pseudomonas_mucidolens
GCF_900476055.1_Streptococcus_australis,Streptococcus,australis,Streptococcus_australis
GCF_900476215.1_Helicobacter_mustelae,Helicobacter,mustelae,Helicobacter_mustelae
GCF_900476255.1_Porphyromonas_crevioricanis,Porphyromonas,crevioricanis,Porphyromonas_crevioricanis
GCF_900476435.1_Shewanella_benthica,Shewanella,benthica,Shewanella_benthica
GCF_900478115.1_Rhodococcus_coprophilus,Rhodococcus,coprophilus,Rhodococcus_coprophilus
GCF_900478135.1_Leminorella_richardii,Leminorella,richardii,Leminorella_richardii
GCF_900478165.1_Lederbergia_lenta,Lederbergia,lenta,Lederbergia_lenta
GCF_900478185.1_Streptococcus_cristatus,Streptococcus,cristatus,Streptococcus_cristatus
GCF_900536895.1_Rickettsia_typhi,Rickettsia,typhi,Rickettsia_typhi
GCF_900537175.1_Lentilitoribacter_sp__Alg239-R112,Lentilitoribacter,sp,Lentilitoribacter_sp
GCF_900538065.1_Vibrio_paracholerae,Vibrio,paracholerae,Vibrio_paracholerae
GCF_900538275.1_Petrocella_atlantisensis,Petrocella,atlantisensis,Petrocella_atlantisensis
GCF_900564155.1_Pedobacter_schmidteae,Pedobacter,schmidteae,Pedobacter_schmidteae
GCF_900603025.1_Mycolicibacterium_hassiacum_DSM_44199,Mycolicibacterium,hassiacum,Mycolicibacterium_hassiacum
GCF_900604385.1_Alistipes_megaguti,Alistipes,megaguti,Alistipes_megaguti
GCF_900635135.1_Shimwellia_blattae,Shimwellia,blattae,Shimwellia_blattae
GCF_900635445.1_Serratia_odorifera,Serratia,odorifera,Serratia_odorifera
GCF_900635775.1_Avibacterium_volantium,Avibacterium,volantium,Avibacterium_volantium
GCF_900635785.1_Actinobacillus_lignieresii,Actinobacillus,lignieresii,Actinobacillus_lignieresii
GCF_900635815.1_Legionella_cherrii,Legionella,cherrii,Legionella_cherrii
GCF_900635955.1_Cedecea_lapagei,Cedecea,lapagei,Cedecea_lapagei
GCF_900636365.1_Streptococcus_viridans,Streptococcus,viridans,Streptococcus_viridans
GCF_900636525.1_Streptococcus_milleri,Streptococcus,milleri,Streptococcus_milleri
GCF_900636535.1_Chryseobacterium_gleum,Chryseobacterium,gleum,Chryseobacterium_gleum
GCF_900636685.1_Staphylococcus_schweitzeri,Staphylococcus,schweitzeri,Staphylococcus_schweitzeri
GCF_900636745.1_Actinobacillus_equuli,Actinobacillus,equuli,Actinobacillus_equuli
GCF_900636765.1_Neisseria_canis,Neisseria,canis,Neisseria_canis
GCF_900636885.1_Streptococcus_urinalis,Streptococcus,urinalis,Streptococcus_urinalis
GCF_900637075.1_Streptococcus_pseudoporcinus,Streptococcus,pseudoporcinus,Streptococcus_pseudoporcinus
GCF_900637105.1_Moraxella_cuniculi,Moraxella,cuniculi,Moraxella_cuniculi
GCF_900637165.1_Actinomyces_howellii,Actinomyces,howellii,Actinomyces_howellii
GCF_900637195.1_Mycolicibacterium_aurum,Mycolicibacterium,aurum,Mycolicibacterium_aurum
GCF_900637295.1_Actinomyces_slackii,Actinomyces,slackii,Actinomyces_slackii
GCF_900637325.1_Wolinella_succinogenes,Wolinella,succinogenes,Wolinella_succinogenes
GCF_900637395.1_Campylobacter_upsaliensis,Campylobacter,upsaliensis,Campylobacter_upsaliensis
GCF_900637515.1_Veillonella_dispar,Veillonella,dispar,Veillonella_dispar
GCF_900637555.1_Lautropia_mirabilis,Lautropia,mirabilis,Lautropia_mirabilis
GCF_900637575.1_Slackia_heliotrinireducens,Slackia,heliotrinireducens,Slackia_heliotrinireducens
GCF_900637635.1_Legionella_jordanis,Legionella,jordanis,Legionella_jordanis
GCF_900637655.1_Segatella_oris,Segatella,oris,Segatella_oris
GCF_900637795.1_Weeksella_virosa,Weeksella,virosa,Weeksella_virosa
GCF_900637825.1_Corynebacterium_segmentosum,Corynebacterium,segmentosum,Corynebacterium_segmentosum
GCF_900637855.1_Neisseria_animaloris,Neisseria,animaloris,Neisseria_animaloris
GCF_900637865.1_Legionella_adelaidensis,Legionella,adelaidensis,Legionella_adelaidensis
GCF_900637885.1_Campylobacter_insulaenigrae,Campylobacter,insulaenigrae,Campylobacter_insulaenigrae
GCF_900637895.1_Kaistella_antarctica,Kaistella,antarctica,Kaistella_antarctica
GCF_900637915.1_Propionibacterium_australiense,Propionibacterium,australiense,Propionibacterium_australiense
GCF_900637935.1_Kurthia_zopfii,Kurthia,zopfii,Kurthia_zopfii
GCF_900637955.1_Trueperella_bialowiezensis,Trueperella,bialowiezensis,Trueperella_bialowiezensis
GCF_900637975.1_Actinomyces_viscosus,Actinomyces,viscosus,Actinomyces_viscosus
GCF_900638015.1_Listeria_grayi,Listeria,grayi,Listeria_grayi
GCF_900638245.1_Kaistella_jeonii,Kaistella,jeonii,Kaistella_jeonii
GCF_900638305.1_Porphyromonas_cangingivalis,Porphyromonas,cangingivalis,Porphyromonas_cangingivalis
GCF_900638355.1_Helicobacter_pullorum,Helicobacter,pullorum,Helicobacter_pullorum
GCF_900638385.1_Actinobacillus_delphinicola,Actinobacillus,delphinicola,Actinobacillus_delphinicola
GCF_900638485.1_Helicobacter_cholecystus,Helicobacter,cholecystus,Helicobacter_cholecystus
GCF_900638585.1_Aedoeadaptatus_ivorii,Aedoeadaptatus,ivorii,Aedoeadaptatus_ivorii
GCF_900638615.1_Bartonella_elizabethae,Bartonella,elizabethae,Bartonella_elizabethae
GCF_900638635.1_Bartonella_vinsonii,Bartonella,vinsonii,Bartonella_vinsonii
GCF_900659885.1_Tessaracoccus_lapidicaptus,Tessaracoccus,lapidicaptus,Tessaracoccus_lapidicaptus
GCF_900660435.1_Metamycoplasma_orale,Metamycoplasma,orale,Metamycoplasma_orale
